	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000198873	361.499311787515	1.42903533868545	0.273749652468395	5.22022704248158	1.78703913350724e-07	4.96112866671008e-06	GRK5	ENSG00000198873	GRK5	protein_coding	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]	10	119207589	119459742	1
ENSG00000198892	1099.5691771405	1.17146265791246	0.224423720223208	5.21987005984639	1.79048709388068e-07	4.96440877270411e-06	SHISA4	ENSG00000198892	SHISA4	protein_coding	shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]	1	201888680	201892306	1
ENSG00000261115	626.899552692702	-1.66953256610515	0.320193890732562	-5.21412998319698	1.84681940282852e-07	5.11412543610061e-06	TMEM178B	ENSG00000261115	TMEM178B	protein_coding	transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]	7	141074064	141480380	1
ENSG00000280987	750.141504505537	1.11475144443119	0.213841504678582	5.21297980065532	1.85831137934392e-07	5.13945106731681e-06	MATR3	ENSG00000280987	MATR3	protein_coding	matrin 3 [Source:NCBI gene;Acc:9782]	5	139273752	139331671	1
ENSG00000170417	527.571600277777	-1.31724977308602	0.252943129609024	-5.20769144875411	1.9120452076883e-07	5.28139195828556e-06	TMEM182	ENSG00000170417	TMEM182	protein_coding	transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391]	2	102736905	103019900	1
ENSG00000167004	13000.3467132449	1.12383219657532	0.215836165287791	5.20687622056677	1.92046104507331e-07	5.29795701905361e-06	PDIA3	ENSG00000167004	PDIA3	protein_coding	protein disulfide isomerase family A member 3 [Source:HGNC Symbol;Acc:HGNC:4606]	15	43746410	43773278	1
ENSG00000078725	296.307179771394	1.88262955917376	0.361596785075927	5.20643334475016	1.92504797815525e-07	5.3039309325173e-06	BRINP1	ENSG00000078725	BRINP1	protein_coding	BMP/retinoic acid inducible neural specific 1 [Source:HGNC Symbol;Acc:HGNC:2687]	9	119153458	119369435	-1
ENSG00000183255	7237.97264065787	0.838932147350121	0.161172134711487	5.20519349608347	1.93794567318013e-07	5.33275904840925e-06	PTTG1IP	ENSG00000183255	PTTG1IP	protein_coding	PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]	21	44849585	44873903	-1
ENSG00000157399	71.5675448931655	2.68288233652075	0.51557960966272	5.20362381723323	1.95439432122381e-07	5.37127392874358e-06	ARSE	ENSG00000157399	ARSE	protein_coding	arylsulfatase E [Source:HGNC Symbol;Acc:HGNC:719]	X	2934632	2968310	-1
ENSG00000127325	94.7309707100453	1.96402105409904	0.377461103222004	5.20324090968362	1.95842723273033e-07	5.37561279520366e-06	BEST3	ENSG00000127325	BEST3	protein_coding	bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]	12	69643360	69699476	-1
ENSG00000196268	1571.68368522532	-1.04387945954252	0.200853710109563	-5.19721273245637	2.02298812953857e-07	5.5389414986766e-06	ZNF493	ENSG00000196268	ZNF493	protein_coding	zinc finger protein 493 [Source:HGNC Symbol;Acc:HGNC:23708]	19	21397119	21427573	1
ENSG00000204099	182.810616841094	1.86579220221591	0.35899822653366	5.19721843818348	2.02292606034393e-07	5.5389414986766e-06	NEU4	ENSG00000204099	NEU4	protein_coding	neuraminidase 4 [Source:HGNC Symbol;Acc:HGNC:21328]	2	241808825	241817413	1
ENSG00000115457	13190.9293497266	1.18342566138767	0.227825399099608	5.19444129611845	2.05335551410299e-07	5.6150685619116e-06	IGFBP2	ENSG00000115457	IGFBP2	protein_coding	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	2	216632828	216664436	1
ENSG00000205085	110.872636453537	-2.53631897141208	0.488593496318535	-5.19106167094485	2.09098347738331e-07	5.71083567189577e-06	FAM71F2	ENSG00000205085	FAM71F2	protein_coding	family with sequence similarity 71 member F2 [Source:HGNC Symbol;Acc:HGNC:27998]	7	128672288	128687872	1
ENSG00000078098	33.0043736264334	4.06237572933624	0.782765218228705	5.18977547128226	2.10547806753878e-07	5.74326171748063e-06	FAP	ENSG00000078098	FAP	protein_coding	fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]	2	162170684	162245151	-1
ENSG00000215068	145.540268240677	-1.74839801260566	0.33694079364886	-5.18903631012319	2.11385179260146e-07	5.75893155039084e-06	LOC153684	ENSG00000215068	AC025171.2	lncRNA	novel transcript, antisense to ANXA2R	5	43041575	43054603	1
ENSG00000175155	595.648714210005	1.33085047487431	0.256524648423809	5.18800233447971	2.12561939615501e-07	5.78379717433283e-06	YPEL2	ENSG00000175155	YPEL2	protein_coding	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	17	59331655	59401729	1
ENSG00000146950	966.525097060732	1.00326056406508	0.193389917155005	5.18776045216953	2.12838136477386e-07	5.78412722258148e-06	SHROOM2	ENSG00000146950	SHROOM2	protein_coding	shroom family member 2 [Source:HGNC Symbol;Acc:HGNC:630]	X	9786429	9949443	1
ENSG00000164056	3423.24000625842	1.06467440559928	0.205440577290874	5.18239590074678	2.19053630164906e-07	5.94566383535575e-06	SPRY1	ENSG00000164056	SPRY1	protein_coding	sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269]	4	123396795	123403760	1
ENSG00000053371	1001.32965795971	1.04554561621981	0.201920633933425	5.17800284127742	2.24273816615747e-07	6.07981890984074e-06	AKR7A2	ENSG00000053371	AKR7A2	protein_coding	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	1	19303965	19312146	-1
ENSG00000145246	347.313292555127	1.46973276464423	0.283863305448991	5.17760744848487	2.24749506432617e-07	6.08518317540177e-06	ATP10D	ENSG00000145246	ATP10D	protein_coding	ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]	4	47485288	47593486	1
ENSG00000227082	161.757877941046	-1.64742119352608	0.318260501508337	-5.17632940851419	2.26293770612395e-07	6.11943055739987e-06	NA	ENSG00000227082	AC244021.1	lncRNA	novel transcript	1	121396754	121463508	1
ENSG00000198722	2323.03990529431	0.898816759703066	0.173672509344511	5.17535425206587	2.27478949282899e-07	6.14389507409693e-06	UNC13B	ENSG00000198722	UNC13B	protein_coding	unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]	9	35161992	35405338	1
ENSG00000084754	8017.83389242682	0.902034149869179	0.174306215905603	5.17499703141789	2.27914604669621e-07	6.14808066586622e-06	HADHA	ENSG00000084754	HADHA	protein_coding	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]	2	26190635	26244672	-1
ENSG00000224945	243.821430857296	1.37737146406463	0.266200063389405	5.17419660434031	2.28893709985625e-07	6.15932165052227e-06	NA	ENSG00000224945	AL353150.1	lncRNA	novel transcript	9	89088604	89109934	-1
ENSG00000287706	60.5462193621551	-2.85165043868278	0.551123124903191	-5.17425292067666	2.28824689529831e-07	6.15932165052227e-06	NA	ENSG00000287706	AC092924.2	lncRNA	novel transcript	3	152650519	152679450	1
ENSG00000066583	455.130867429403	1.33147972402076	0.257363602397305	5.17353546351626	2.29705499972824e-07	6.17358192810398e-06	ISOC1	ENSG00000066583	ISOC1	protein_coding	isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254]	5	129094749	129114028	1
ENSG00000153048	1572.22437182053	1.05071076521863	0.203164011199878	5.17173666247863	2.31928285409072e-07	6.2256827985298e-06	CARHSP1	ENSG00000153048	CARHSP1	protein_coding	calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]	16	8852942	8869012	-1
ENSG00000107159	267.634163709924	5.40448662617093	1.04542308440781	5.16966451839194	2.34514603747885e-07	6.28740254650389e-06	CA9	ENSG00000107159	CA9	protein_coding	carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]	9	35673918	35681159	1
ENSG00000131871	1983.28260694755	1.00477142054988	0.19438409144922	5.16900026673409	2.35349562283994e-07	6.29837471587005e-06	SELENOS	ENSG00000131871	SELENOS	protein_coding	selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]	15	101270817	101277500	-1
ENSG00000166562	2827.73410185159	1.10431028569672	0.213645882647333	5.16888166536592	2.35498945046456e-07	6.29837471587005e-06	SEC11C	ENSG00000166562	SEC11C	protein_coding	SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]	18	59139866	59158832	1
ENSG00000068784	2293.78745252912	0.920811914845075	0.178365719806795	5.16249375632546	2.43681505390236e-07	6.50926791959479e-06	SRBD1	ENSG00000068784	SRBD1	protein_coding	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	2	45388680	45612165	-1
ENSG00000246705	58.2621186831683	-2.91430061506019	0.564838636725878	-5.15952774044125	2.47573540669754e-07	6.60517763073117e-06	H2AFJ	ENSG00000246705	H2AFJ	protein_coding	H2A histone family member J [Source:HGNC Symbol;Acc:HGNC:14456]	12	14774383	14778002	1
ENSG00000198466	2350.25425554462	-1.11580727472659	0.216391213638347	-5.15643521733481	2.51695506682984e-07	6.70698099560106e-06	ZNF587	ENSG00000198466	ZNF587	protein_coding	zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955]	19	57849859	57865117	1
ENSG00000158406	7202.88189459687	1.32187318629762	0.256407437823291	5.15536209682273	2.53141281990117e-07	6.73731062054864e-06	HIST1H4H	ENSG00000158406	HIST1H4H	protein_coding	histone cluster 1 H4 family member h [Source:HGNC Symbol;Acc:HGNC:4788]	6	26277609	26285638	-1
ENSG00000142156	8795.33142356976	1.31316998815079	0.254843059523742	5.15285756890881	2.56546817032545e-07	6.81966199063213e-06	COL6A1	ENSG00000142156	COL6A1	protein_coding	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]	21	45981737	46005050	1
ENSG00000215158	2321.32609476204	-1.21529802251125	0.235904227935181	-5.15165850628658	2.58192868542971e-07	6.85509890007908e-06	NA	ENSG00000215158	AC138409.2	transcribed_unprocessed_pseudogene	Putative beta-glucuronidase-like protein FLJ75287 pseudogene	5	34164698	34244796	-1
ENSG00000233705	737.140181999596	-1.27040202159657	0.247048894651169	-5.14231008153412	2.71380722084383e-07	7.19651735658152e-06	NA	ENSG00000233705	SLC26A4-AS1	lncRNA	SLC26A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:22385]	7	107650260	107662204	-1
ENSG00000141622	1272.18009921395	-1.05593696852598	0.205380998613784	-5.14135667687379	2.72761682307322e-07	7.22439164360289e-06	RNF165	ENSG00000141622	RNF165	protein_coding	ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]	18	46326809	46463140	1
ENSG00000128050	36371.1798143826	-1.46397665247797	0.284940063435135	-5.13784069122747	2.77913321106079e-07	7.35194853322167e-06	PAICS	ENSG00000128050	PAICS	protein_coding	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]	4	56435741	56464579	1
ENSG00000239779	2143.47266815898	1.12357016555753	0.218851030144384	5.1339496314743	2.83724056931849e-07	7.49661247652017e-06	WBP1	ENSG00000239779	WBP1	protein_coding	WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737]	2	74458400	74460891	1
ENSG00000117242	768.639532003659	1.19177312793999	0.232192830936992	5.13268701333588	2.85634680840502e-07	7.53800246883176e-06	PINK1-AS	ENSG00000117242	PINK1-AS	lncRNA	PINK1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:38872]	1	20642657	20652193	-1
ENSG00000197837	244.269483592579	-1.55298949156984	0.302697227503687	-5.13050451230488	2.88966632372132e-07	7.61675705833836e-06	HIST4H4	ENSG00000197837	HIST4H4	protein_coding	histone cluster 4 H4 [Source:HGNC Symbol;Acc:HGNC:20510]	12	14767999	14771131	-1
ENSG00000133740	1545.30917999356	-0.976869973806314	0.19068118347208	-5.12305386414466	3.00626423810007e-07	7.91211103980539e-06	E2F5	ENSG00000133740	E2F5	protein_coding	E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]	8	85177154	85217158	1
ENSG00000137106	2829.15552931554	0.855740132552589	0.167050030403291	5.12265774802116	3.01258873689042e-07	7.91211103980539e-06	GRHPR	ENSG00000137106	GRHPR	protein_coding	glyoxylate and hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570]	9	37422666	37436990	1
ENSG00000162688	1018.92508198905	1.01941515056623	0.198997504474329	5.12275343984394	3.01105971907841e-07	7.91211103980539e-06	AGL	ENSG00000162688	AGL	protein_coding	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]	1	99850361	99924023	1
ENSG00000163568	69.6705142209965	-2.90844329550572	0.567785414082422	-5.12243397482471	3.01616723805583e-07	7.91211103980539e-06	AIM2	ENSG00000163568	AIM2	protein_coding	absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]	1	159062484	159147096	-1
ENSG00000142173	4722.04884410922	1.00464000046183	0.196259576463224	5.11893492570579	3.07265950702508e-07	8.0506619428083e-06	COL6A2	ENSG00000142173	COL6A2	protein_coding	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	21	46098097	46132849	1
ENSG00000053438	102.749665444676	-2.77933296364472	0.543152204386916	-5.1170425917389	3.10363556431169e-07	8.12210673843288e-06	NNAT	ENSG00000053438	NNAT	protein_coding	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	20	37521206	37523690	1
ENSG00000230490	192.359331829671	2.44258982978448	0.478239727710281	5.10745905924447	3.26519813350845e-07	8.53471359383878e-06	NA	ENSG00000230490	AL139383.1	lncRNA	novel transcript	13	33355206	33676796	-1
ENSG00000105419	470.882254798159	-1.13491589352981	0.222253766842127	-5.10639666384586	3.28360043163334e-07	8.57258448802106e-06	MEIS3	ENSG00000105419	MEIS3	protein_coding	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	19	47403124	47419523	-1
ENSG00000114993	1728.88992394074	0.909682784251782	0.178210067442489	5.10455327977107	3.31576847626036e-07	8.6462610361913e-06	RTKN	ENSG00000114993	RTKN	protein_coding	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	2	74425836	74442422	-1
ENSG00000002746	621.321880233516	-1.34975743383711	0.264504807805858	-5.10295992361622	3.34381834084139e-07	8.70903649676454e-06	HECW1	ENSG00000002746	HECW1	protein_coding	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	7	43112629	43566001	1
ENSG00000134330	850.575990514755	1.03688866626886	0.203323629925927	5.09969582309053	3.40199746542313e-07	8.83918685214125e-06	IAH1	ENSG00000134330	IAH1	protein_coding	isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]	2	9473658	9496543	1
ENSG00000184058	88.947678160945	2.09874999237386	0.411535257923088	5.09980603597784	3.40001719562923e-07	8.83918685214125e-06	TBX1	ENSG00000184058	TBX1	protein_coding	T-box 1 [Source:HGNC Symbol;Acc:HGNC:11592]	22	19756703	19783593	1
ENSG00000280206	547.325245374493	1.28197311285117	0.251392955992049	5.09947905179854	3.40589559131082e-07	8.83918685214125e-06	NA	ENSG00000280206	AC026401.3	lncRNA	novel transcript	16	15701237	15702118	1
ENSG00000087253	38.5037421300991	-3.31122342757353	0.649420073954783	-5.09873895244587	3.41923706785334e-07	8.86330990937984e-06	LPCAT2	ENSG00000087253	LPCAT2	protein_coding	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	16	55509072	55586666	1
ENSG00000197479	323.074797471968	-1.23196914650829	0.242004293038501	-5.09069128915119	3.56760457266636e-07	9.23697524346145e-06	PCDHB11	ENSG00000197479	PCDHB11	protein_coding	protocadherin beta 11 [Source:HGNC Symbol;Acc:HGNC:8682]	5	141199582	141203779	1
ENSG00000183751	889.991202106589	1.1322494945897	0.222539294909226	5.08786322456691	3.62120374803471e-07	9.36468086150557e-06	TBL3	ENSG00000183751	TBL3	protein_coding	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	16	1972037	1982933	1
ENSG00000249614	877.87049963107	-1.40710836016749	0.276744103218338	-5.08451072237425	3.68574947838776e-07	9.52036044511858e-06	NA	ENSG00000249614	LINC02503	lncRNA	long intergenic non-protein coding RNA 2503 [Source:HGNC Symbol;Acc:HGNC:53492]	4	103961616	104037543	1
ENSG00000102265	22690.6676489349	1.12915741088077	0.222160015172901	5.08263113865013	3.72242140725545e-07	9.60375954116884e-06	TIMP1	ENSG00000102265	TIMP1	protein_coding	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	X	47582408	47586789	1
ENSG00000112852	55.7647305584345	-2.37624007958732	0.467752222459636	-5.08012568511606	3.77185238351563e-07	9.71984171865016e-06	PCDHB2	ENSG00000112852	PCDHB2	protein_coding	protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]	5	141094578	141098703	1
ENSG00000161798	22.9492703824501	-6.24223996426657	1.22905323274202	-5.07890122085285	3.796240129694e-07	9.75972345080017e-06	AQP5	ENSG00000161798	AQP5	protein_coding	aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]	12	49961872	49965682	1
ENSG00000196787	8340.80963780377	1.20121813200049	0.23650799095819	5.07897482505291	3.7947698606685e-07	9.75972345080017e-06	HIST1H2AG	ENSG00000196787	HIST1H2AG	protein_coding	histone cluster 1 H2A family member g [Source:HGNC Symbol;Acc:HGNC:4737]	6	27133042	27135291	1
ENSG00000175600	145.871241607285	1.65365905230613	0.325630323789349	5.07833248778111	3.80761931666916e-07	9.77750217026039e-06	SUGCT	ENSG00000175600	SUGCT	protein_coding	succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]	7	40134977	40860763	1
ENSG00000225091	199.438289844193	1.69022357862133	0.332879965042992	5.07757677276564	3.82279056890819e-07	9.80496541233783e-06	SNORA71A	ENSG00000225091	SNORA71A	snoRNA	small nucleolar RNA, H/ACA box 71A [Source:HGNC Symbol;Acc:HGNC:10232]	20	38427309	38427442	-1
ENSG00000213121	432.970009847132	-1.37234424046641	0.270333089649996	-5.07649375162767	3.84463435448652e-07	9.84945858487401e-06	NA	ENSG00000213121	AL590867.1	lncRNA	novel transcript	6	153231320	153347488	1
ENSG00000240342	2701.44616197195	0.936863041135409	0.184622817459396	5.07447050168353	3.88576503034466e-07	9.94320061035859e-06	NA	ENSG00000240342	RPS2P5	processed_pseudogene	ribosomal protein S2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:31386]	12	118246084	118246962	1
ENSG00000169992	2230.58631934973	-1.22059672966579	0.240555812587362	-5.07406874328806	3.89398276010953e-07	9.95260191101973e-06	NLGN2	ENSG00000169992	NLGN2	protein_coding	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	17	7404874	7419860	1
ENSG00000178202	2644.3610822283	0.903798958251336	0.178228551162059	5.07101108300842	3.95707724455377e-07	1.01020769189634e-05	KDELC2	ENSG00000178202	POGLUT3	protein_coding	protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496]	11	108472112	108498384	-1
ENSG00000286614	146.310697070376	1.85029593248317	0.365796021063855	5.05827244129639	4.23071711550065e-07	1.07880823862545e-05	NA	ENSG00000286614	AL589182.3	transcribed_unprocessed_pseudogene	novel pseudogene	14	19072333	19075341	1
ENSG00000253103	456.090116110557	-1.44250450400099	0.285289589613746	-5.0562816047862	4.27509928585844e-07	1.08885784601678e-05	LINC01609	ENSG00000253103	LINC01609	lncRNA	long intergenic non-protein coding RNA 1609 [Source:HGNC Symbol;Acc:HGNC:51663]	8	111093263	111236203	-1
ENSG00000188906	5536.58871523562	1.08625902042001	0.215049242417259	5.05121063534067	4.39018620715928e-07	1.11687152940321e-05	LRRK2	ENSG00000188906	LRRK2	protein_coding	leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]	12	40196744	40369285	1
ENSG00000256235	410.697700042862	1.27976164858168	0.253515421141853	5.04806233410784	4.46313539329037e-07	1.13411273381244e-05	SMIM3	ENSG00000256235	SMIM3	protein_coding	small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248]	5	150777946	150796734	1
ENSG00000118898	180.654328853813	1.58989965538719	0.314974117881005	5.04771524112291	4.47124907103716e-07	1.13485793339511e-05	PPL	ENSG00000118898	PPL	protein_coding	periplakin [Source:HGNC Symbol;Acc:HGNC:9273]	16	4882507	4960741	-1
ENSG00000184232	159.321711265463	1.59506655605755	0.316205237503061	5.0444027070934	4.54940245540251e-07	1.1520244090536e-05	OAF	ENSG00000184232	OAF	protein_coding	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	11	120211032	120230334	1
ENSG00000286681	309.924780959403	-1.39719902568978	0.27697817222789	-5.04443730872842	4.54857932171435e-07	1.1520244090536e-05	NA	ENSG00000286681	AF235103.3	lncRNA	novel transcript	8	144854875	144869489	-1
ENSG00000272977	313.271133394899	-1.2475228647492	0.247375664567231	-5.04302986686935	4.58217696201485e-07	1.15898388193965e-05	NA	ENSG00000272977	AL008721.2	lncRNA	novel transcript	22	25476218	25479971	1
ENSG00000122359	576.045288684212	1.26020995577544	0.249974771586645	5.0413485640035	4.6226258900071e-07	1.16786617640964e-05	ANXA11	ENSG00000122359	ANXA11	protein_coding	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	10	80150889	80205572	-1
ENSG00000170275	5799.22543835769	1.05540637306971	0.209428746438787	5.0394532317854	4.66863693525323e-07	1.17813160633395e-05	CRTAP	ENSG00000170275	CRTAP	protein_coding	cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]	3	33113979	33147773	1
ENSG00000165233	615.705798734634	1.27874995099034	0.253815153389458	5.03811507671572	4.70138766005102e-07	1.18503101617673e-05	CARD19	ENSG00000165233	CARD19	protein_coding	caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]	9	93096217	93113283	1
ENSG00000166091	531.078969104155	1.43591851530711	0.285119541917182	5.03619817025448	4.74868940915278e-07	1.19557807836876e-05	CMTM5	ENSG00000166091	CMTM5	protein_coding	CKLF like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19176]	14	23376773	23379772	1
ENSG00000215039	169.077874336201	-1.68458189005453	0.33453710446462	-5.03556068242556	4.76452157713372e-07	1.19818691877769e-05	CD27-AS1	ENSG00000215039	CD27-AS1	lncRNA	CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43896]	12	6439001	6451567	-1
ENSG00000105088	156.418813133507	-1.65889761768506	0.329567237928754	-5.0335634940864	4.81445252436379e-07	1.20935513868881e-05	OLFM2	ENSG00000105088	OLFM2	protein_coding	olfactomedin 2 [Source:NCBI gene;Acc:93145]	19	9853718	9936552	-1
ENSG00000168672	591.085657089899	1.38370205796901	0.274958796795705	5.03239785049359	4.84382716758155e-07	1.21534009483054e-05	FAM84B	ENSG00000168672	LRATD2	protein_coding	LRAT domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24166]	8	126552443	126558478	-1
ENSG00000139832	81.5932793551454	2.90599279439575	0.577742589772851	5.02990924650074	4.90712046677539e-07	1.22981197602115e-05	RAB20	ENSG00000139832	RAB20	protein_coding	RAB20, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18260]	13	110523066	110561722	-1
ENSG00000280128	993.382395558199	-1.07894540791076	0.214580899807405	-5.02815212760853	4.952289334041e-07	1.23971366368953e-05	NA	ENSG00000280128	AL662795.2	TEC	TEC	6	30282349	30286054	-1
ENSG00000144136	4837.29660920104	-1.03738807226961	0.206444509302729	-5.0250213763176	5.03376464375537e-07	1.25867101320568e-05	SLC20A1	ENSG00000144136	SLC20A1	protein_coding	solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]	2	112645939	112663825	1
ENSG00000253953	85.7773247110793	-2.17066490340031	0.432028075533908	-5.02436074488392	5.05112146229128e-07	1.26157086100374e-05	PCDHGB4	ENSG00000253953	PCDHGB4	protein_coding	protocadherin gamma subfamily B, 4 [Source:HGNC Symbol;Acc:HGNC:8711]	5	141387698	141512979	1
ENSG00000119655	760.000034719823	1.35608667692605	0.269962593400661	5.02323918230196	5.08072060525726e-07	1.26708649922124e-05	NPC2	ENSG00000119655	NPC2	protein_coding	NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]	14	74476192	74494177	-1
ENSG00000263146	472.273514739618	1.4096755057263	0.280639329890222	5.02308605952602	5.08477462023134e-07	1.26708649922124e-05	NA	ENSG00000263146	LINC01896	lncRNA	long intergenic non-protein coding RNA 1896 [Source:HGNC Symbol;Acc:HGNC:52715]	18	78976555	78979074	-1
ENSG00000181638	433.976391388385	-1.34908292801022	0.268630011165382	-5.02208566406103	5.11133754202395e-07	1.27225838091469e-05	ZFP41	ENSG00000181638	ZFP41	protein_coding	ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26786]	8	143246821	143262705	1
ENSG00000105426	6661.01413377794	-0.899099555963058	0.179101182129005	-5.02006488888189	5.16540276451439e-07	1.2842563241081e-05	PTPRS	ENSG00000105426	PTPRS	protein_coding	protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]	19	5158495	5340803	-1
ENSG00000171551	188.526142757741	1.56022649277866	0.310837394567599	5.01942983709881	5.18250696670649e-07	1.28704798864783e-05	ECEL1	ENSG00000171551	ECEL1	protein_coding	endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]	2	232479827	232487834	-1
ENSG00000106003	178.23663183647	-1.68780292278538	0.336576209205847	-5.01462336499587	5.31374503265058e-07	1.31814576664981e-05	LFNG	ENSG00000106003	LFNG	protein_coding	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:6560]	7	2512529	2529177	1
ENSG00000141867	1767.04875932873	-0.934916831336276	0.186459512035516	-5.0140473989774	5.32968482035369e-07	1.3206042568442e-05	BRD4	ENSG00000141867	BRD4	protein_coding	bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]	19	15235519	15332545	-1
ENSG00000204264	796.977162391866	1.34146848810377	0.267630501667544	5.01239014142778	5.37580681754281e-07	1.33052737323681e-05	PSMB8	ENSG00000204264	PSMB8	protein_coding	proteasome subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	6	32840717	32844679	-1
ENSG00000111669	14664.0032914379	1.10673212088366	0.220972801633112	5.00845403915909	5.48689741467627e-07	1.3564898529466e-05	TPI1	ENSG00000111669	TPI1	protein_coding	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	12	6867119	6870948	1
ENSG00000142700	122.001039730691	1.92251538402256	0.38406231756805	5.00573812134517	5.5648371627166e-07	1.37420736428573e-05	DMRTA2	ENSG00000142700	DMRTA2	protein_coding	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]	1	50417550	50423443	-1
ENSG00000204388	2898.46195051274	1.28793832098164	0.257354020452861	5.00453934512185	5.5995774521268e-07	1.38077602597484e-05	HSPA1B	ENSG00000204388	HSPA1B	protein_coding	heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]	6	31827738	31830254	1
